Date;AIRTEMP [C];GLOBALRAD [Wm2];HR [percent];Mouillure_feuil;Mouillure_feuil_thres;Num;PR_start;Pressure;RAIN [mm];TGr_10;TGr_20;TGr_5;TGr_50;TMax;TMin;Tair_5;no_data;no_data2;wind_direction;wind_speed
2024-01-24 13:00:00;-9.3;nan;61.0;nan;nan;9999.0;1300.0;100.09;0.0;-0.29;nan;nan;nan;-8.4;-10.1;nan;nan;nan;132.0;7.2
2024-01-24 14:00:00;-7.5;nan;61.0;nan;nan;9999.0;1400.0;99.98;0.0;-0.29;nan;nan;nan;-6.8;-8.4;nan;nan;nan;135.0;6.4
2024-01-24 15:00:00;-6.3;nan;61.0;nan;nan;9999.0;1500.0;99.93;0.0;-0.27;nan;nan;nan;-5.9;-6.8;nan;nan;nan;144.0;4.9
2024-01-24 16:00:00;-5.4;nan;63.0;nan;nan;9999.0;1600.0;99.87;0.0;-0.26;nan;nan;nan;-5.1;-5.9;nan;nan;nan;171.0;6.0
2024-01-24 17:00:00;-4.9;nan;65.0;nan;nan;9999.0;1700.0;99.83;0.0;-0.26;nan;nan;nan;-4.6;-5.1;nan;nan;nan;163.0;4.9
2024-01-24 18:00:00;-4.8;nan;73.0;nan;nan;9999.0;1800.0;99.74;0.0;-0.25;nan;nan;nan;-4.6;-5.0;nan;nan;nan;153.0;2.4
2024-01-24 19:00:00;-4.5;nan;74.0;nan;nan;9999.0;1900.0;99.69;0.0;-0.25;nan;nan;nan;-4.3;-4.7;nan;nan;nan;183.0;2.0
2024-01-24 20:00:00;-4.5;nan;84.0;nan;nan;9999.0;2000.0;99.59;0.0;-0.24;nan;nan;nan;-4.3;-4.7;nan;nan;nan;164.0;4.5
2024-01-24 21:00:00;-4.0;nan;83.0;nan;nan;9999.0;2100.0;99.48;0.0;-0.23;nan;nan;nan;-3.9;-4.4;nan;nan;nan;168.0;4.2
2024-01-24 22:00:00;-3.7;nan;83.0;nan;nan;9999.0;2200.0;99.4;0.0;-0.23;nan;nan;nan;-3.6;-3.9;nan;nan;nan;174.0;2.8
2024-01-24 23:00:00;-3.6;nan;85.0;nan;nan;9999.0;2300.0;99.31;0.0;-0.22;nan;nan;nan;-3.5;-3.6;nan;nan;nan;149.0;3.5
2024-01-25 00:00:00;-3.5;nan;86.0;nan;nan;9999.0;0.0;99.21;0.0;-0.22;nan;nan;nan;-3.3;-3.7;nan;nan;nan;165.0;2.0
2024-01-25 01:00:00;-3.6;nan;94.0;nan;nan;9999.0;100.0;99.11;0.8;-0.21;nan;nan;nan;-3.4;-4.0;nan;nan;nan;178.0;3.2
2024-01-25 02:00:00;-3.5;nan;95.0;nan;nan;9999.0;200.0;99.06;0.9;-0.2;nan;nan;nan;-3.3;-3.8;nan;nan;nan;179.0;4.8
2024-01-25 03:00:00;-3.1;nan;95.0;nan;nan;9999.0;300.0;98.99;0.3;-0.2;nan;nan;nan;-3.0;-3.4;nan;nan;nan;189.0;2.5
2024-01-25 04:00:00;-3.4;nan;95.0;nan;nan;9999.0;400.0;98.94;1.0;-0.19;nan;nan;nan;-2.9;-3.7;nan;nan;nan;156.0;1.2
2024-01-25 05:00:00;-3.5;nan;96.0;nan;nan;9999.0;500.0;98.94;0.2;-0.19;nan;nan;nan;-3.0;-3.8;nan;nan;nan;29.0;2.2
2024-01-25 06:00:00;-3.6;nan;96.0;nan;nan;9999.0;600.0;98.97;0.0;-0.19;nan;nan;nan;-3.4;-3.7;nan;nan;nan;0.0;0.1
2024-01-25 07:00:00;-3.5;nan;96.0;nan;nan;9999.0;700.0;99.02;0.0;-0.18;nan;nan;nan;-3.2;-3.7;nan;nan;nan;102.0;0.6
2024-01-25 08:00:00;-3.3;nan;95.0;nan;nan;9999.0;800.0;99.06;0.0;-0.17;nan;nan;nan;-3.1;-3.6;nan;nan;nan;118.0;0.2
2024-01-25 09:00:00;-2.6;nan;91.0;nan;nan;9999.0;900.0;99.12;0.0;-0.17;nan;nan;nan;-2.1;-3.1;nan;nan;nan;84.0;0.5
2024-01-25 10:00:00;-1.6;nan;90.0;nan;nan;9999.0;1000.0;99.22;0.0;-0.17;nan;nan;nan;-0.8;-2.1;nan;nan;nan;346.0;3.9
2024-01-25 11:00:00;-0.6;nan;89.0;nan;nan;9999.0;1100.0;99.25;0.0;-0.17;nan;nan;nan;-0.4;-0.8;nan;nan;nan;341.0;5.3
2024-01-25 12:00:00;-0.1;nan;86.0;nan;nan;9999.0;1200.0;99.3;0.0;-0.16;nan;nan;nan;0.2;-0.5;nan;nan;nan;335.0;6.0
2024-01-25 13:00:00;0.6;nan;82.0;nan;nan;9999.0;1300.0;99.26;0.0;-0.16;nan;nan;nan;0.9;0.2;nan;nan;nan;314.0;4.9
2024-01-25 14:00:00;0.8;nan;78.0;nan;nan;9999.0;1400.0;99.27;0.0;-0.16;nan;nan;nan;1.0;0.6;nan;nan;nan;328.0;4.5
2024-01-25 15:00:00;0.9;nan;79.0;nan;nan;9999.0;1500.0;99.35;0.0;-0.15;nan;nan;nan;1.0;0.7;nan;nan;nan;337.0;5.3
2024-01-25 16:00:00;0.5;nan;82.0;nan;nan;9999.0;1600.0;99.45;0.0;-0.14;nan;nan;nan;0.7;0.4;nan;nan;nan;316.0;4.4
2024-01-25 17:00:00;0.3;nan;83.0;nan;nan;9999.0;1700.0;99.57;0.0;-0.14;nan;nan;nan;0.4;0.1;nan;nan;nan;316.0;3.8
2024-01-25 18:00:00;0.0;nan;85.0;nan;nan;9999.0;1800.0;99.62;0.0;-0.14;nan;nan;nan;0.1;-0.1;nan;nan;nan;319.0;1.9
2024-01-25 19:00:00;-0.1;nan;86.0;nan;nan;9999.0;1900.0;99.7;0.0;-0.13;nan;nan;nan;-0.1;-0.3;nan;nan;nan;145.0;0.3
2024-01-25 20:00:00;-0.4;nan;89.0;nan;nan;9999.0;2000.0;99.7;0.0;-0.13;nan;nan;nan;-0.2;-0.5;nan;nan;nan;164.0;0.0
2024-01-25 21:00:00;-0.6;nan;92.0;nan;nan;9999.0;2100.0;99.68;0.0;-0.12;nan;nan;nan;-0.5;-0.7;nan;nan;nan;9.0;1.3
2024-01-25 22:00:00;-0.5;nan;86.0;nan;nan;9999.0;2200.0;99.69;0.0;-0.12;nan;nan;nan;-0.3;-0.7;nan;nan;nan;86.0;5.3
2024-01-25 23:00:00;-0.6;nan;83.0;nan;nan;9999.0;2300.0;99.75;0.0;-0.12;nan;nan;nan;-0.3;-1.1;nan;nan;nan;141.0;8.6
2024-01-26 00:00:00;-1.6;nan;86.0;nan;nan;9999.0;0.0;99.65;0.0;-0.11;nan;nan;nan;-1.1;-1.7;nan;nan;nan;134.0;7.0
2024-01-26 01:00:00;-1.6;nan;86.0;nan;nan;9999.0;100.0;99.65;0.0;-0.11;nan;nan;nan;-1.5;-1.7;nan;nan;nan;139.0;8.8
2024-01-26 02:00:00;-1.5;nan;85.0;nan;nan;9999.0;200.0;99.66;0.0;-0.11;nan;nan;nan;-1.3;-1.6;nan;nan;nan;150.0;3.5
2024-01-26 03:00:00;-1.3;nan;85.0;nan;nan;9999.0;300.0;99.57;0.0;-0.11;nan;nan;nan;-1.3;-1.4;nan;nan;nan;170.0;7.3
2024-01-26 04:00:00;-1.4;nan;87.0;nan;nan;9999.0;400.0;99.47;0.0;-0.1;nan;nan;nan;-1.3;-1.5;nan;nan;nan;154.0;6.6
2024-01-26 05:00:00;-1.6;nan;88.0;nan;nan;9999.0;500.0;99.38;0.0;-0.1;nan;nan;nan;-1.5;-1.7;nan;nan;nan;134.0;10.4
2024-01-26 06:00:00;-1.6;nan;89.0;nan;nan;9999.0;600.0;99.33;0.0;-0.1;nan;nan;nan;-1.5;-1.7;nan;nan;nan;150.0;7.9
2024-01-26 07:00:00;-1.5;nan;88.0;nan;nan;9999.0;700.0;99.3;0.0;-0.1;nan;nan;nan;-1.4;-1.5;nan;nan;nan;142.0;10.4
2024-01-26 08:00:00;-1.3;nan;85.0;nan;nan;9999.0;800.0;99.32;0.0;-0.1;nan;nan;nan;-1.1;-1.4;nan;nan;nan;136.0;9.1
2024-01-26 09:00:00;-1.2;nan;86.0;nan;nan;9999.0;900.0;99.34;0.0;-0.1;nan;nan;nan;-1.1;-1.2;nan;nan;nan;147.0;9.7
2024-01-26 10:00:00;-1.6;nan;96.0;nan;nan;9999.0;1000.0;99.28;0.4;-0.1;nan;nan;nan;-1.2;-1.9;nan;nan;nan;137.0;9.7
2024-01-26 11:00:00;-1.7;nan;98.0;nan;nan;9999.0;1100.0;99.23;1.6;-0.1;nan;nan;nan;-1.6;-1.8;nan;nan;nan;127.0;7.0
2024-01-26 12:00:00;-1.4;nan;98.0;nan;nan;9999.0;1200.0;99.12;1.1;-0.1;nan;nan;nan;-1.2;-1.6;nan;nan;nan;120.0;6.6
2024-01-26 13:00:00;-1.1;nan;99.0;nan;nan;9999.0;1300.0;99.04;1.2;-0.1;nan;nan;nan;-0.9;-1.2;nan;nan;nan;124.0;6.9
2024-01-26 14:00:00;-0.8;nan;99.0;nan;nan;9999.0;1400.0;99.0;1.2;-0.1;nan;nan;nan;-0.8;-0.9;nan;nan;nan;125.0;5.3
2024-01-26 15:00:00;-0.7;nan;99.0;nan;nan;9999.0;1500.0;99.05;1.6;-0.1;nan;nan;nan;-0.5;-0.8;nan;nan;nan;120.0;0.5
2024-01-26 16:00:00;-0.5;nan;99.0;nan;nan;9999.0;1600.0;99.05;1.4;-0.1;nan;nan;nan;-0.4;-0.6;nan;nan;nan;97.0;0.0
2024-01-26 17:00:00;-0.6;nan;99.0;nan;nan;9999.0;1700.0;99.05;0.0;-0.09;nan;nan;nan;-0.5;-0.8;nan;nan;nan;135.0;0.0
2024-01-26 18:00:00;-0.9;nan;97.0;nan;nan;9999.0;1800.0;99.11;0.0;-0.09;nan;nan;nan;-0.8;-1.0;nan;nan;nan;68.0;0.0
2024-01-26 19:00:00;-1.1;nan;96.0;nan;nan;9999.0;1900.0;99.18;0.0;-0.08;nan;nan;nan;-0.9;-1.1;nan;nan;nan;164.0;0.0
2024-01-26 20:00:00;-1.1;nan;94.0;nan;nan;9999.0;2000.0;99.12;0.0;-0.08;nan;nan;nan;-1.0;-1.5;nan;nan;nan;345.0;0.0
2024-01-26 21:00:00;-1.5;nan;94.0;nan;nan;9999.0;2100.0;99.17;0.0;-0.08;nan;nan;nan;-1.2;-2.0;nan;nan;nan;306.0;0.0
2024-01-26 22:00:00;-2.0;nan;96.0;nan;nan;9999.0;2200.0;99.24;0.0;-0.08;nan;nan;nan;-1.8;-2.4;nan;nan;nan;334.0;0.0
2024-01-26 23:00:00;-2.3;nan;96.0;nan;nan;9999.0;2300.0;99.32;0.0;-0.08;nan;nan;nan;-2.1;-2.4;nan;nan;nan;314.0;0.0
2024-01-27 00:00:00;-2.3;nan;95.0;nan;nan;9999.0;0.0;99.36;0.0;-0.07;nan;nan;nan;-2.1;-2.5;nan;nan;nan;301.0;0.0
2024-01-27 01:00:00;-2.4;nan;96.0;nan;nan;9999.0;100.0;99.36;0.0;-0.07;nan;nan;nan;-2.2;-2.7;nan;nan;nan;306.0;0.0
2024-01-27 02:00:00;-2.8;nan;96.0;nan;nan;9999.0;200.0;99.31;0.0;-0.07;nan;nan;nan;-2.5;-3.0;nan;nan;nan;308.0;0.0
2024-01-27 03:00:00;-3.1;nan;96.0;nan;nan;9999.0;300.0;99.28;0.0;-0.07;nan;nan;nan;-2.9;-3.3;nan;nan;nan;308.0;0.0
2024-01-27 04:00:00;-3.4;nan;97.0;nan;nan;9999.0;400.0;99.28;0.0;-0.07;nan;nan;nan;-3.0;-3.6;nan;nan;nan;275.0;0.0
2024-01-27 05:00:00;-3.4;nan;97.0;nan;nan;9999.0;500.0;99.33;0.0;-0.06;nan;nan;nan;-3.3;-3.5;nan;nan;nan;165.0;0.0
2024-01-27 06:00:00;-3.2;nan;91.0;nan;nan;9999.0;600.0;99.38;0.0;-0.06;nan;nan;nan;-3.1;-3.4;nan;nan;nan;89.0;0.0
2024-01-27 07:00:00;-3.2;nan;91.0;nan;nan;9999.0;700.0;99.42;0.0;-0.06;nan;nan;nan;-3.1;-3.2;nan;nan;nan;113.0;0.0
2024-01-27 08:00:00;-3.1;nan;90.0;nan;nan;9999.0;800.0;99.49;0.0;-0.06;nan;nan;nan;-3.0;-3.1;nan;nan;nan;99.0;0.0
2024-01-27 09:00:00;-2.8;nan;88.0;nan;nan;9999.0;900.0;99.52;0.0;-0.06;nan;nan;nan;-2.5;-3.0;nan;nan;nan;53.0;0.0
2024-01-27 10:00:00;-2.3;nan;87.0;nan;nan;9999.0;1000.0;99.52;0.0;-0.06;nan;nan;nan;-2.0;-2.6;nan;nan;nan;134.0;0.0
2024-01-27 11:00:00;-1.7;nan;84.0;nan;nan;9999.0;1100.0;99.49;0.0;-0.07;nan;nan;nan;-1.3;-2.1;nan;nan;nan;146.0;0.8
2024-01-27 12:00:00;-1.1;nan;83.0;nan;nan;9999.0;1200.0;99.49;0.0;-0.07;nan;nan;nan;-0.5;-1.6;nan;nan;nan;114.0;1.4
2024-01-27 13:00:00;-0.9;nan;85.0;nan;nan;9999.0;1300.0;99.45;0.0;-0.07;nan;nan;nan;-0.7;-1.2;nan;nan;nan;57.0;1.1
2024-01-27 14:00:00;-0.6;nan;86.0;nan;nan;9999.0;1400.0;99.34;0.0;-0.07;nan;nan;nan;-0.3;-1.0;nan;nan;nan;162.0;2.6
2024-01-27 15:00:00;-0.5;nan;89.0;nan;nan;9999.0;1500.0;99.25;0.0;-0.07;nan;nan;nan;-0.4;-0.7;nan;nan;nan;116.0;2.6
2024-01-27 16:00:00;-0.9;nan;93.0;nan;nan;9999.0;1600.0;99.26;0.0;-0.06;nan;nan;nan;-0.7;-1.0;nan;nan;nan;114.0;1.2
2024-01-27 17:00:00;-0.9;nan;93.0;nan;nan;9999.0;1700.0;99.29;0.0;-0.06;nan;nan;nan;-0.8;-1.1;nan;nan;nan;110.0;0.4
2024-01-27 18:00:00;-0.7;nan;89.0;nan;nan;9999.0;1800.0;99.31;0.0;-0.05;nan;nan;nan;-0.6;-1.1;nan;nan;nan;198.0;2.6
2024-01-27 19:00:00;-0.7;nan;91.0;nan;nan;9999.0;1900.0;99.27;0.0;-0.05;nan;nan;nan;-0.7;-0.8;nan;nan;nan;233.0;2.0
2024-01-27 20:00:00;-0.9;nan;93.0;nan;nan;9999.0;2000.0;99.24;0.0;-0.05;nan;nan;nan;-0.8;-1.0;nan;nan;nan;276.0;0.7
2024-01-27 21:00:00;-1.0;nan;92.0;nan;nan;9999.0;2100.0;99.23;0.0;-0.05;nan;nan;nan;-0.9;-1.0;nan;nan;nan;148.0;0.1
2024-01-27 22:00:00;-1.1;nan;94.0;nan;nan;9999.0;2200.0;99.2;0.0;-0.05;nan;nan;nan;-1.0;-1.2;nan;nan;nan;84.0;0.7
2024-01-27 23:00:00;-1.1;nan;93.0;nan;nan;9999.0;2300.0;99.24;0.0;-0.05;nan;nan;nan;-1.0;-1.2;nan;nan;nan;272.0;1.8
2024-01-28 00:00:00;-1.0;nan;92.0;nan;nan;9999.0;0.0;99.2;0.0;-0.05;nan;nan;nan;-0.9;-1.1;nan;nan;nan;277.0;2.1
2024-01-28 01:00:00;-0.9;nan;91.0;nan;nan;9999.0;100.0;99.09;0.0;-0.04;nan;nan;nan;-0.8;-1.0;nan;nan;nan;282.0;1.1
2024-01-28 02:00:00;-1.0;nan;91.0;nan;nan;9999.0;200.0;99.08;0.0;-0.04;nan;nan;nan;-0.9;-1.0;nan;nan;nan;213.0;2.1
2024-01-28 03:00:00;-1.0;nan;91.0;nan;nan;9999.0;300.0;99.0;0.0;-0.04;nan;nan;nan;-1.0;-1.1;nan;nan;nan;229.0;3.8
2024-01-28 04:00:00;-1.1;nan;91.0;nan;nan;9999.0;400.0;98.98;0.0;-0.04;nan;nan;nan;-1.0;-1.1;nan;nan;nan;247.0;4.1
2024-01-28 05:00:00;-1.2;nan;90.0;nan;nan;9999.0;500.0;98.96;0.0;-0.04;nan;nan;nan;-1.1;-1.3;nan;nan;nan;270.0;2.9
2024-01-28 06:00:00;-1.4;nan;94.0;nan;nan;9999.0;600.0;98.9;0.0;-0.04;nan;nan;nan;-1.1;-1.5;nan;nan;nan;38.0;1.6
2024-01-28 07:00:00;-1.5;nan;90.0;nan;nan;9999.0;700.0;98.93;0.0;-0.04;nan;nan;nan;-1.3;-1.7;nan;nan;nan;197.0;1.7
2024-01-28 08:00:00;-1.5;nan;94.0;nan;nan;9999.0;800.0;98.84;0.0;-0.04;nan;nan;nan;-1.3;-1.7;nan;nan;nan;184.0;1.3
2024-01-28 09:00:00;-1.5;nan;93.0;nan;nan;9999.0;900.0;98.85;0.0;-0.04;nan;nan;nan;-1.3;-1.6;nan;nan;nan;54.0;0.4
2024-01-28 10:00:00;-0.9;nan;88.0;nan;nan;9999.0;1000.0;98.81;0.0;-0.04;nan;nan;nan;-0.4;-1.4;nan;nan;nan;302.0;0.8
2024-01-28 11:00:00;-0.4;nan;86.0;nan;nan;9999.0;1100.0;98.74;0.0;-0.04;nan;nan;nan;0.0;-0.7;nan;nan;nan;98.0;0.7
2024-01-28 12:00:00;0.0;nan;87.0;nan;nan;9999.0;1200.0;98.65;0.0;-0.04;nan;nan;nan;0.1;-0.3;nan;nan;nan;140.0;0.8
2024-01-28 13:00:00;0.0;nan;86.0;nan;nan;9999.0;1300.0;98.56;0.0;-0.04;nan;nan;nan;0.3;-0.1;nan;nan;nan;36.0;1.2
2024-01-28 14:00:00;0.0;nan;88.0;nan;nan;9999.0;1400.0;98.45;0.0;-0.04;nan;nan;nan;0.2;-0.3;nan;nan;nan;338.0;4.3
2024-01-28 15:00:00;-0.4;nan;87.0;nan;nan;9999.0;1500.0;98.41;0.0;-0.04;nan;nan;nan;-0.3;-0.4;nan;nan;nan;317.0;3.6
2024-01-28 16:00:00;-0.5;nan;87.0;nan;nan;9999.0;1600.0;98.42;0.0;-0.04;nan;nan;nan;-0.4;-0.6;nan;nan;nan;340.0;3.6
2024-01-28 17:00:00;-0.7;nan;90.0;nan;nan;9999.0;1700.0;98.4;0.0;-0.03;nan;nan;nan;-0.6;-0.9;nan;nan;nan;319.0;4.3
2024-01-28 18:00:00;-1.0;nan;89.0;nan;nan;9999.0;1800.0;98.4;0.0;-0.03;nan;nan;nan;-0.9;-1.1;nan;nan;nan;343.0;3.5
2024-01-28 19:00:00;-1.1;nan;89.0;nan;nan;9999.0;1900.0;98.37;0.0;-0.03;nan;nan;nan;-1.0;-1.3;nan;nan;nan;344.0;1.9
2024-01-28 20:00:00;-1.4;nan;90.0;nan;nan;9999.0;2000.0;98.31;0.0;-0.02;nan;nan;nan;-1.3;-1.5;nan;nan;nan;0.0;4.6
2024-01-28 21:00:00;-1.4;nan;90.0;nan;nan;9999.0;2100.0;98.28;0.0;-0.03;nan;nan;nan;-1.4;-1.5;nan;nan;nan;19.0;2.5
2024-01-28 22:00:00;-1.5;nan;91.0;nan;nan;9999.0;2200.0;98.24;0.0;-0.02;nan;nan;nan;-1.4;-1.6;nan;nan;nan;332.0;4.6
2024-01-28 23:00:00;-1.7;nan;89.0;nan;nan;9999.0;2300.0;98.24;0.0;-0.02;nan;nan;nan;-1.6;-1.8;nan;nan;nan;63.0;7.7
2024-01-29 00:00:00;-1.7;nan;87.0;nan;nan;9999.0;0.0;98.18;0.0;-0.02;nan;nan;nan;-1.6;-1.7;nan;nan;nan;50.0;8.1
2024-01-29 01:00:00;-1.7;nan;86.0;nan;nan;9999.0;100.0;98.15;0.0;-0.02;nan;nan;nan;-1.6;-1.7;nan;nan;nan;56.0;7.9
2024-01-29 02:00:00;-1.7;nan;85.0;nan;nan;9999.0;200.0;98.16;0.0;-0.02;nan;nan;nan;-1.6;-1.7;nan;nan;nan;37.0;9.2
2024-01-29 03:00:00;-1.6;nan;79.0;nan;nan;9999.0;300.0;98.13;0.0;-0.02;nan;nan;nan;-1.5;-1.7;nan;nan;nan;30.0;6.6
2024-01-29 04:00:00;-1.8;nan;85.0;nan;nan;9999.0;400.0;98.1;0.0;-0.02;nan;nan;nan;-1.6;-2.1;nan;nan;nan;331.0;6.5
2024-01-29 05:00:00;-2.2;nan;87.0;nan;nan;9999.0;500.0;98.08;0.0;-0.02;nan;nan;nan;-2.0;-2.3;nan;nan;nan;318.0;7.5
2024-01-29 06:00:00;-2.3;nan;87.0;nan;nan;9999.0;600.0;98.14;0.0;-0.02;nan;nan;nan;-2.2;-2.5;nan;nan;nan;338.0;6.1
2024-01-29 07:00:00;-2.3;nan;80.0;nan;nan;9999.0;700.0;98.22;0.0;-0.01;nan;nan;nan;-2.3;-2.4;nan;nan;nan;6.0;8.1
2024-01-29 08:00:00;-2.5;nan;80.0;nan;nan;9999.0;800.0;98.33;0.0;-0.02;nan;nan;nan;-2.4;-2.6;nan;nan;nan;16.0;8.8
2024-01-29 09:00:00;-2.8;nan;82.0;nan;nan;9999.0;900.0;98.35;0.0;-0.02;nan;nan;nan;-2.6;-3.0;nan;nan;nan;339.0;9.6
2024-01-29 10:00:00;-3.0;nan;81.0;nan;nan;9999.0;1000.0;98.4;0.0;-0.02;nan;nan;nan;-2.9;-3.2;nan;nan;nan;352.0;10.2
2024-01-29 11:00:00;-3.1;nan;79.0;nan;nan;9999.0;1100.0;98.42;0.0;-0.02;nan;nan;nan;-2.9;-3.2;nan;nan;nan;358.0;9.9
2024-01-29 12:00:00;-3.0;nan;78.0;nan;nan;9999.0;1200.0;98.46;0.0;-0.02;nan;nan;nan;-2.8;-3.2;nan;nan;nan;344.0;10.4
2024-01-29 13:00:00;-3.3;nan;77.0;nan;nan;9999.0;1300.0;98.54;0.0;-0.02;nan;nan;nan;-2.9;-3.7;nan;nan;nan;357.0;9.3
2024-01-29 14:00:00;-4.0;nan;76.0;nan;nan;9999.0;1400.0;98.59;0.0;-0.02;nan;nan;nan;-3.7;-4.1;nan;nan;nan;347.0;8.3
2024-01-29 15:00:00;-4.2;nan;75.0;nan;nan;9999.0;1500.0;98.69;0.0;-0.01;nan;nan;nan;-3.9;-4.5;nan;nan;nan;347.0;9.5
2024-01-29 16:00:00;-5.1;nan;76.0;nan;nan;9999.0;1600.0;98.8;0.0;-0.01;nan;nan;nan;-4.5;-5.7;nan;nan;nan;341.0;10.2
2024-01-29 17:00:00;-6.2;nan;76.0;nan;nan;9999.0;1700.0;98.91;0.0;-0.01;nan;nan;nan;-5.7;-6.5;nan;nan;nan;348.0;3.8
2024-01-29 18:00:00;-6.8;nan;76.0;nan;nan;9999.0;1800.0;99.01;0.0;-0.01;nan;nan;nan;-6.5;-7.1;nan;nan;nan;350.0;4.9
2024-01-29 19:00:00;-7.1;nan;74.0;nan;nan;9999.0;1900.0;99.1;0.0;-0.01;nan;nan;nan;-6.9;-7.4;nan;nan;nan;299.0;5.0
2024-01-29 20:00:00;-7.8;nan;73.0;nan;nan;9999.0;2000.0;99.2;0.0;-0.01;nan;nan;nan;-7.3;-8.6;nan;nan;nan;4.0;5.7
2024-01-29 21:00:00;-9.6;nan;75.0;nan;nan;9999.0;2100.0;99.28;0.0;-0.01;nan;nan;nan;-8.6;-10.6;nan;nan;nan;335.0;7.5
2024-01-29 22:00:00;-11.3;nan;77.0;nan;nan;9999.0;2200.0;99.33;0.0;-0.01;nan;nan;nan;-10.5;-12.3;nan;nan;nan;326.0;5.8
2024-01-29 23:00:00;-12.4;nan;64.0;nan;nan;9999.0;2300.0;99.38;0.0;-0.01;nan;nan;nan;-11.9;-13.0;nan;nan;nan;30.0;6.5
2024-01-30 00:00:00;-13.8;nan;79.0;nan;nan;9999.0;0.0;99.42;0.0;-0.01;nan;nan;nan;-12.7;-14.7;nan;nan;nan;191.0;2.1
2024-01-30 01:00:00;-15.1;nan;81.0;nan;nan;9999.0;100.0;99.49;0.0;-0.01;nan;nan;nan;-14.5;-15.7;nan;nan;nan;173.0;2.7
2024-01-30 02:00:00;-15.0;nan;77.0;nan;nan;9999.0;200.0;99.55;0.0;-0.01;nan;nan;nan;-14.4;-15.6;nan;nan;nan;39.0;3.2
2024-01-30 03:00:00;-16.3;nan;80.0;nan;nan;9999.0;300.0;99.59;0.0;-0.01;nan;nan;nan;-15.3;-18.0;nan;nan;nan;238.0;2.7
2024-01-30 04:00:00;-17.4;nan;81.0;nan;nan;9999.0;400.0;99.61;0.0;-0.01;nan;nan;nan;-16.8;-18.4;nan;nan;nan;194.0;3.6
2024-01-30 05:00:00;-17.9;nan;81.0;nan;nan;9999.0;500.0;99.63;0.0;-0.01;nan;nan;nan;-16.9;-19.1;nan;nan;nan;177.0;2.9
2024-01-30 06:00:00;-18.9;nan;82.0;nan;nan;9999.0;600.0;99.68;0.0;-0.01;nan;nan;nan;-17.7;-20.3;nan;nan;nan;169.0;4.6
2024-01-30 07:00:00;-19.3;nan;81.0;nan;nan;9999.0;700.0;99.7;0.0;-0.02;nan;nan;nan;-18.7;-20.0;nan;nan;nan;164.0;5.2
2024-01-30 08:00:00;-18.4;nan;77.0;nan;nan;9999.0;800.0;99.74;0.0;-0.02;nan;nan;nan;-17.9;-19.0;nan;nan;nan;141.0;6.6
2024-01-30 09:00:00;-17.2;nan;73.0;nan;nan;9999.0;900.0;99.8;0.0;-0.03;nan;nan;nan;-16.6;-17.9;nan;nan;nan;149.0;8.0
2024-01-30 10:00:00;-15.8;nan;69.0;nan;nan;9999.0;1000.0;99.8;0.0;-0.03;nan;nan;nan;-14.9;-16.7;nan;nan;nan;135.0;9.2
2024-01-30 11:00:00;-13.8;nan;57.0;nan;nan;9999.0;1100.0;99.77;0.0;-0.03;nan;nan;nan;-12.7;-14.9;nan;nan;nan;107.0;4.3
2024-01-30 12:00:00;-12.0;nan;52.0;nan;nan;9999.0;1200.0;99.71;0.0;-0.04;nan;nan;nan;-10.7;-12.9;nan;nan;nan;116.0;5.6
2024-01-30 13:00:00;-10.6;nan;53.0;nan;nan;9999.0;1300.0;99.62;0.0;-0.04;nan;nan;nan;-9.9;-11.6;nan;nan;nan;148.0;8.8
2024-01-30 14:00:00;-8.5;nan;52.0;nan;nan;9999.0;1400.0;99.57;0.0;-0.04;nan;nan;nan;-7.7;-9.9;nan;nan;nan;162.0;7.0
2024-01-30 15:00:00;-7.6;nan;49.0;nan;nan;9999.0;1500.0;99.52;0.0;-0.04;nan;nan;nan;-7.0;-8.2;nan;nan;nan;183.0;2.9
2024-01-30 16:00:00;-7.5;nan;59.0;nan;nan;9999.0;1600.0;99.47;0.0;-0.04;nan;nan;nan;-6.9;-8.4;nan;nan;nan;243.0;2.1
2024-01-30 17:00:00;-9.2;nan;65.0;nan;nan;9999.0;1700.0;99.43;0.0;-0.04;nan;nan;nan;-8.1;-10.2;nan;nan;nan;308.0;2.1
2024-01-30 18:00:00;-11.0;nan;71.0;nan;nan;9999.0;1800.0;99.41;0.0;-0.04;nan;nan;nan;-10.0;-11.5;nan;nan;nan;328.0;0.0
2024-01-30 19:00:00;-12.3;nan;77.0;nan;nan;9999.0;1900.0;99.42;0.0;-0.04;nan;nan;nan;-11.4;-13.7;nan;nan;nan;219.0;0.7
2024-01-30 20:00:00;-13.9;nan;82.0;nan;nan;9999.0;2000.0;99.38;0.0;-0.05;nan;nan;nan;-13.3;-14.7;nan;nan;nan;273.0;0.2
2024-01-30 21:00:00;-15.3;nan;84.0;nan;nan;9999.0;2100.0;99.35;0.0;-0.05;nan;nan;nan;-14.0;-16.3;nan;nan;nan;334.0;0.0
2024-01-30 22:00:00;-16.9;nan;87.0;nan;nan;9999.0;2200.0;99.31;0.0;-0.05;nan;nan;nan;-15.9;-17.8;nan;nan;nan;177.0;4.1
